26039##VALUES("236", "12451442366279", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26039", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:17:59", "");
26040##VALUES("236", "12451442366307", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26040", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:18:27", "");
26041##VALUES("236", "12451442366361", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26041", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:19:21", "");
26042##VALUES("236", "12451442366396", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26042", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:19:56", "");
26043##VALUES("236", "12451442366429", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26043", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:20:29", "");
26044##VALUES("236", "12451442366534", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26044", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:22:14", "");
26045##VALUES("236", "12451442366591", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26045", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:23:11", "");
26046##VALUES("236", "12451442366699", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26046", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:24:59", "");
26047##VALUES("236", "12451442366736", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26047", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:25:36", "");
26048##VALUES("236", "12451442366767", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26048", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:26:07", "");
